CensusTract,State,County,Urban,POP2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
29003010400,Missouri,Andrew,0,3051,1184,0,61,0.0199934,0,0,0,0,0,0,10.4,65481,1,1,0,0,0,1,0,0,500.4721022,500.4721022,0.0,149.4253297,149.4253297,0.0,3050.999989,0.9999999959999999,865.7963139000001,0.283774603,678.9999977000001,0.222549983,491.9999959,0.161258602,2982.99999,0.9777122220000001,1.9999998940000001,0.000655523,23.99999998,0.007866273,0.0,0.0,6.0000000060000005,0.0019665679999999997,36.00000054,0.01179941,32.99999971,0.010816126,48.448538299999996,0.040919374,74.96270573,0.063313096,3050.999989,0.9999999959999999,865.7963139000001,0.283774603,678.9999977000001,0.222549983,491.9999959,0.161258602,2982.99999,0.9777122220000001,1.9999998940000001,0.000655523,23.99999998,0.007866273,0.0,0.0,6.0000000060000005,0.0019665679999999997,36.00000054,0.01179941,32.99999971,0.010816126,48.448538299999996,0.040919374,74.96270573,0.063313096,500.4721022,0.16403543199999998,149.4253297,0.048975854000000006,102.6601738,0.033648041000000004,79.41621113,0.026029568,495.4497739,0.16238930599999998,0.0,0.0,1.0,0.000327761,0.0,0.0,0.0,0.0,4.022327881,0.001318364,5.244595043,0.001718976,6.678467112000001,0.005640597,13.45969109,0.011367981999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795,679,492,2983,2,24,0,6,36,33,47,73
29005950100,Missouri,Atchison,0,3215,1421,0,43,0.0133748,0,0,0,0,0,0,15.6,54679,0,0,0,0,0,0,0,0,216.41804869999999,216.41804869999999,0.0,79.49175632,79.49175632,0.0,2768.438491,0.861100619,1015.822167,0.315963349,556.3129772000001,0.17303669600000002,610.7302471,0.18996275199999998,2723.9434309999997,0.8472607870000001,13.99670638,0.0043535629999999995,7.000000036,0.0021772939999999998,2.9999998469999998,0.000933126,1.4983531909999999,0.000466051,19.00000035,0.005909798000000001,20.89406508,0.006498932,74.07418206,0.052128207,132.0414125,0.092921473,1635.650406,0.508755958,605.2416539,0.18825556899999998,324.53850960000005,0.10094510400000001,337.2199271,0.104889557,1613.3965640000001,0.501834079,4.0,0.001244168,3.0000000360000003,0.000933126,2.9999998469999998,0.000933126,0.0,0.0,12.25384303,0.00381146,9.126921436,0.002838856,30.49070529,0.021457217,78.2428819,0.055061845,216.41804869999999,0.067315101,79.49175632,0.024725274,42.79861845,0.013312167,51.86634274,0.01613261,212.6415344,0.06614044599999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7765145560000004,0.001174655,2.949437171,0.000917399,3.023225287,0.002127534,10.26582375,0.007224365999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1115,653,684,3159,17,9,3,6,21,25,102,154
29005950200,Missouri,Atchison,0,2470,1077,0,55,0.0222672,0,0,0,0,0,0,6.8,57554,0,0,0,0,0,0,0,0,490.1608036,490.1608036,0.0,199.8975064,199.8975064,0.0,2469.999997,0.999999999,829.2865253,0.335743532,529.0000008000001,0.214170041,542.9999988,0.219838056,2440.999997,0.9882591079999999,0.0,0.0,0.0,0.0,0.0,0.0,4.00000003,0.001619433,25.00000075,0.010121458,30.00000033,0.012145748999999999,37.28894565,0.034622976,70.5726494,0.065527065,2469.999997,0.999999999,829.2865253,0.335743532,529.0000008000001,0.214170041,542.9999988,0.219838056,2440.999997,0.9882591079999999,0.0,0.0,0.0,0.0,0.0,0.0,4.00000003,0.001619433,25.00000075,0.010121458,30.00000033,0.012145748999999999,37.28894565,0.034622976,70.5726494,0.065527065,490.1608036,0.198445669,199.8975064,0.080930165,93.4630162,0.037839278,100.8329266,0.040823047,486.1608034,0.19682623600000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.000000072,0.001619433,0.171038931,6.92465e-05,2.8690710260000003,0.0026639470000000003,14.19439816,0.013179571000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770,529,543,2441,0,0,0,4,25,30,40,69
29007950100,Missouri,Audrain,1,4180,1185,0,1505,0.36004780000000003,1,1,1,0,0,1,20.6,42159,1,1,1,1,1,0,0,0,2270.381374,3981.562529,2270.381374,1104.6546050000002,1997.594738,1104.6546050000002,3981.562529,0.9525269209999999,1997.594738,0.477893478,588.6845979,0.14083363599999998,557.5836101,0.133393208,3282.0473899999997,0.785178802,583.4913277,0.13959122699999998,11.04563065,0.002642495,1.0,0.000239234,17.00000024,0.004066986,86.97816408,0.020808173,65.76086863,0.015732265,57.48590102,0.048511309,218.55166890000004,0.184431788,2270.381374,0.543153439,1104.6546050000002,0.264271437,170.1255888,0.040699902,220.07804769999998,0.052650250999999995,1813.631191,0.43388306,412.10742880000004,0.09859029400000001,5.383303046,0.001287872,1.0,0.000239234,7.000000179,0.0016746410000000002,31.25943714,0.0074783340000000005,40.91951599,0.009789358,12.73804405,0.010749403999999999,68.75023492,0.058017075999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492,633,596,3435,621,14,1,17,92,72,71,253
29007950200,Missouri,Audrain,0,4917,2019,0,0,0.0,0,0,0,0,0,0,13.0,51705,1,1,0,0,0,1,0,0,884.4718955,884.4718955,0.0,288.2246207,288.2246207,0.0,4898.167082,0.996169836,1657.661405,0.337128616,1123.715685,0.228536849,892.4368804,0.181500281,4817.027911,0.9796680720000001,22.81243211,0.004639502,6.514311038,0.001324855,1.000000005,0.00020337599999999999,5.999999932000001,0.001220256,44.81243194,0.009113775,25.90621609,0.005268704,42.23894351,0.020920725,179.4273706,0.088869426,4667.561861,0.9492702590000001,1584.501478,0.32224964,1065.770596,0.216752206,852.634649,0.17340546,4591.907956,0.933884067,21.78968227,0.004431499,4.074542919,0.0008286639999999999,1.000000005,0.00020337599999999999,5.999999932000001,0.001220256,42.7896821,0.008702396,22.39484117,0.0045545740000000005,40.69596308,0.020156495,171.3487487,0.08486812699999999,884.4718955,0.17988039399999997,288.2246207,0.058617983,207.8413687,0.042269955,175.8792148,0.035769619,869.9130675000001,0.176919477,5.5588277470000005,0.001130532,1.000000045,0.00020337599999999999,1.000000005,0.00020337599999999999,0.0,0.0,7.00000006,0.0014236320000000002,4.247425473,0.000863825,4.932950591,0.002443264,32.379254700000004,0.016037273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1490,1129,894,4835,23,7,1,6,45,26,40,170
29007950300,Missouri,Audrain,0,3609,1148,0,58,0.0160709,0,0,0,0,0,1,20.8,62866,0,0,0,0,0,0,0,0,10.43484926,10.43484926,0.0,2.556648249,2.556648249,0.0,3609.0000189999996,1.000000005,1236.141785,0.342516427,1231.000004,0.341091716,413.0000005,0.114436132,3527.0000119999995,0.977279028,30.99999988,0.008589636999999999,3.0000000310000003,0.000831255,0.0,0.0,19.00000004,0.005264616,28.99999959,0.008035467,26.99999975,0.007481297,95.42123974,0.083119547,67.58620714,0.058873003,3606.17029,0.99921593,1234.936573,0.34218248100000004,1229.973604,0.340807316,412.2302,0.114222832,3524.170283,0.976494952,30.99999988,0.008589636999999999,3.0000000310000003,0.000831255,0.0,0.0,19.00000004,0.005264616,28.99999959,0.008035467,26.99999975,0.007481297,95.16802596,0.082898977,67.52557005,0.058820183,10.43484926,0.002891341,2.556648249,0.0007084089999999999,2.3267597909999997,0.00064471,2.638482902,0.0007310839999999999,10.43484926,0.002891341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027608952000000003,2.40496e-05,0.254525935,0.000221712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1269,1231,413,3527,31,3,0,19,29,27,83,70
29007950400,Missouri,Audrain,0,2942,1095,0,353,0.1199864,0,0,0,0,0,1,20.2,57313,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2068.534374,0.703104818,897.9855562999999,0.305229625,654.7283025,0.22254531,280.28371360000006,0.095269787,1699.2757649999999,0.577592034,151.2429878,0.051408222,49.00000022,0.016655337,0.0,0.0,12.62186113,0.004290232,156.3937689,0.053158997,124.6302196,0.042362413,84.88989278,0.077525016,129.1180511,0.117916028,749.2592566000001,0.254676838,370.8993585,0.12607048199999998,260.4541702,0.08852963,99.76503286,0.033910616,613.2997387,0.208463541,31.00897065,0.010540098999999999,24.16302966,0.00821313,0.0,0.0,5.784727911,0.001966257,75.00279381,0.025493812,57.12438821,0.019416855,31.79370483,0.029035347000000003,41.56946902,0.037962985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1167,866,401,2441,248,49,0,18,186,174,121,185
29007950500,Missouri,Audrain,1,3582,1450,0,84,0.0234506,0,0,0,0,0,0,13.4,65729,1,1,1,1,1,0,0,0,1347.857658,2641.514224,1347.857658,261.7851781,797.0998893999999,261.7851781,2641.514224,0.737441157,797.0998893999999,0.222529282,650.0689179,0.18148211,583.8672765,0.16300035599999999,2465.92398,0.688420988,72.71738106,0.020300776,9.999999943999999,0.002791736,2.00000005,0.0005583469999999999,13.89804387,0.0038799679999999997,76.9747905,0.021489333,104.1446739,0.029074448,40.45656693,0.027901081,129.2638444,0.089147479,1347.857658,0.376286337,261.7851781,0.073083523,304.9919602,0.08514571800000001,328.22598089999997,0.09163204400000001,1289.411958,0.359969837,11.7422201,0.003278118,8.999999941,0.0025125629999999998,1.00000002,0.00027917400000000003,5.625104900000001,0.001570381,31.07836324,0.00867626,40.96189023,0.01143548,12.58593668,0.008679955999999999,68.45361011,0.047209386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092,889,688,3264,131,12,2,16,157,154,111,164
29007950600,Missouri,Audrain,1,2899,1215,0,29,0.010003399999999999,0,0,0,0,0,0,11.4,51977,1,1,1,1,1,0,0,0,1243.745567,2716.6679999999997,1243.745567,407.6191505,888.6533653999999,407.6191505,2716.6679999999997,0.937105209,888.6533653999999,0.30653789800000003,694.2292526000001,0.23947197399999998,485.7428779,0.16755532199999998,2409.376517,0.831106077,207.99180890000002,0.071746053,12.93080724,0.004460437,0.0,0.0,4.999999943,0.0017247329999999998,81.36886748,0.028067909,53.99999952,0.018627113,52.22404944,0.042982757,169.4292716,0.13944796,1243.745567,0.42902572200000005,407.6191505,0.140606813,325.9006234,0.11241829,247.3708414,0.085329714,1124.5266789999998,0.38790158,67.01322489,0.02311598,5.325380721,0.001836972,0.0,0.0,1.54446955,0.000532759,45.33580846,0.01563843,27.45350013,0.00946999,26.09877802,0.021480476000000002,78.76636204,0.064828282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,924,750,504,2570,226,14,0,5,84,55,50,176
29007950700,Missouri,Audrain,0,3400,1478,0,71,0.020882400000000002,0,0,0,1,1,1,22.7,53516,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2486.705132,0.731383862,918.2402193,0.270070653,615.9395668999999,0.181158696,455.2743255,0.133904213,2202.1889969999997,0.647702646,200.4003429,0.058941277,11.26331817,0.0033127409999999997,4.000000119,0.0011764710000000001,8.000000015,0.002352941,60.85246538,0.017897784,65.59987706,0.019294081,120.84171370000001,0.081760293,213.73016030000002,0.14460768599999999,175.1253707,0.051507462000000004,56.52446683,0.016624843,42.38719833,0.012466823,26.4620164,0.007782946,168.9220166,0.049682946,0.20335383899999998,5.981e-05,3.999999895,0.0011764710000000001,0.0,0.0,0.0,0.0,2.000000017,0.000588235,0.0,0.0,13.05560039,0.008833288,13.62875474,0.009221079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1502,871,588,2859,366,16,4,10,145,157,158,282
29009960100,Missouri,Barry,0,6127,2556,0,0,0.0,0,0,0,0,0,0,17.2,48946,0,0,0,0,0,0,0,0,47.22167702,47.22167702,0.0,16.6628169,16.6628169,0.0,6036.272718,0.985192218,2438.1511809999997,0.397935561,1206.037425,0.196839795,1233.7107310000001,0.201356411,5805.568145,0.94753846,5.90166963,0.000963223,19.99999985,0.00326424,0.0,0.0,58.04473774,0.009473598,146.758163,0.023952695,123.8074857,0.020206869,62.35366465,0.024395017,298.9895311,0.11697556,5832.404814,0.951918527,2371.393025,0.387039828,1175.963937,0.191931441,1175.883366,0.19191829100000002,5608.133177000001,0.915314702,5.18527696,0.0008462989999999999,19.99999985,0.00326424,0.0,0.0,56.0863551,0.009153966999999999,143.0,0.023339317999999998,120.4670146,0.019661664,57.23877198,0.022393886000000002,287.577094,0.1125106,47.22167702,0.007707145,16.6628169,0.002719572,8.952583535,0.001461169,11.38418931,0.001858036,39.2089109,0.006399365,6.16318e-06,1.00591e-09,3.02999685,0.000494532,0.0,0.0,0.8136608000000001,0.000132799,4.169102249,0.0006804480000000001,4.127626964,0.000673678,0.0,0.0,2.039842471,0.00079806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2333,1220,1259,5895,6,20,0,59,147,124,58,292
29009960200,Missouri,Barry,0,6418,2389,0,0,0.0,0,0,0,0,0,0,17.9,52790,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5613.282311,0.874615505,2478.104413,0.386117858,1521.518623,0.23707052399999998,777.2251239,0.12110083,5066.14569,0.789365175,3.323856227,0.000517896,168.0862947,0.026189825,0.0,0.0,40.81820849,0.006359958000000001,334.908254,0.052182651,488.0542261,0.076044597,66.39302226,0.027791135,327.19720739999997,0.136959903,5060.087904,0.7884213000000001,2244.464875,0.349714066,1368.811759,0.21327699600000002,697.9031906,0.10874153800000001,4592.7895659999995,0.715610715,3.0000000819999997,0.000467435,162.02257319999998,0.025245025,0.0,0.0,36.99999952,0.005765035999999999,265.2757637,0.041333088999999996,380.863838,0.059343072000000004,51.74488612,0.021659643,291.49571089999995,0.122015785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2839,1787,875,5713,4,186,0,52,463,710,85,358
29009960300,Missouri,Barry,1,6400,2444,0,132,0.020625,1,1,1,1,1,1,28.4,54049,1,1,1,1,1,0,0,1,3648.526751,5760.170894,3648.526751,1673.971787,2787.5428690000003,1673.971787,5760.170894,0.900026702,2787.5428690000003,0.43555357299999997,1639.607874,0.25618873,765.9842234,0.119685035,4955.483561,0.7742943059999999,40.93580463,0.006396219,62.16624951,0.009713476,2.0,0.0003125,35.32346167,0.005519291,664.2618100999999,0.103790908,1152.709154,0.180110805,117.64133079999999,0.048134750999999996,451.54810189999995,0.18475781600000002,3648.526751,0.570082305,1673.971787,0.261558092,1038.524488,0.162269451,577.8339577,0.09028655599999999,3183.045032,0.497350786,10.39318378,0.001623935,47.47610205,0.007418141,0.0,0.0,11.09662327,0.0017338470000000002,396.5158062,0.061955595,574.1647107999999,0.089713236,97.03873747,0.039704883999999996,287.8909692,0.117794996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2907,1782,909,5472,49,79,2,51,747,1298,119,423
29009960401,Missouri,Barry,0,4190,1617,0,0,0.0,0,0,0,0,0,1,19.1,45379,0,0,0,0,0,0,0,0,0.635064922,0.635064922,0.0,0.30987082899999996,0.30987082899999996,0.0,3481.9659490000004,0.8310181259999999,1628.016163,0.38854801,848.6748291000001,0.202547692,544.2873506,0.129901516,3335.761177,0.7961243859999999,2.128474474,0.000507989,23.40489838,0.005585895,1.0000000340000001,0.000238663,23.64878859,0.005644102,96.02260666,0.02291709,71.56457347,0.01707985,47.6254731,0.029452983,247.5324179,0.15308127300000002,3041.939272,0.7259998259999999,1392.705831,0.332388027,735.4135878,0.17551636899999998,475.86056399999995,0.11357054,2914.8820149999997,0.695675898,0.02068633,4.93707e-06,22.89526535,0.005464264,1.0000000340000001,0.000238663,17.05664395,0.004070798,86.08465802,0.020545264,61.03577106,0.01456701,37.37935683,0.023116485,215.2305719,0.13310486800000002,0.635064922,0.000151567,0.30987082899999996,7.39549e-05,0.099228891,2.36823e-05,0.11907467199999999,2.84188e-05,0.595373375,0.000142094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039691557999999995,9.47293e-06,0.0,0.0,0.003437852,2.12607e-06,0.039924885,2.46907e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2030,1049,615,4008,5,26,1,36,114,90,62,280
29009960402,Missouri,Barry,0,3641,1330,0,0,0.0,0,0,0,0,0,1,22.2,42500,0,0,0,0,0,0,0,0,102.66268170000001,102.66268170000001,0.0,63.79941871,63.79941871,0.0,3641.000025,1.0000000070000001,1863.9328309999999,0.511928819,1064.0000029999999,0.292227411,487.0000041999999,0.13375446400000002,3243.000018,0.890689376,25.00000044,0.0068662459999999995,130.0000013,0.035704477000000005,1.999999965,0.0005493,25.00000012,0.0068662459999999995,216.000002,0.059324362,298.0000037,0.081845648,70.53045532,0.053030417999999996,238.5750231,0.179379717,3641.000025,1.0000000070000001,1863.9328309999999,0.511928819,1064.0000029999999,0.292227411,487.0000041999999,0.13375446400000002,3243.000018,0.890689376,25.00000044,0.0068662459999999995,130.0000013,0.035704477000000005,1.999999965,0.0005493,25.00000012,0.0068662459999999995,216.000002,0.059324362,298.0000037,0.081845648,70.53045532,0.053030417999999996,238.5750231,0.179379717,102.66268170000001,0.028196287,63.79941871,0.017522499,28.27948341,0.007766955,19.98403171,0.005488611,92.2701612,0.025341983,0.142843165,3.92318e-05,3.747108269,0.001029143,0.0,0.0,3.219876228,0.000884338,3.282692731,0.0009015910000000001,1.9864242559999998,0.000545571,1.243572231,0.000935017,6.759070432000001,0.005082008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1591,1064,487,3243,25,130,2,25,216,298,66,214
29009960500,Missouri,Barry,1,6054,2377,0,164,0.0270895,1,1,1,0,0,1,17.2,44316,1,1,1,1,1,0,0,0,3183.941409,5283.688787,3183.941409,1465.496965,2419.9404010000003,1465.496965,5283.688787,0.872759958,2419.9404010000003,0.399725867,1267.5281710000002,0.209370362,1024.842225,0.169283486,5041.2857539999995,0.8327198140000001,11.49678645,0.00189904,14.8309199,0.0024497720000000002,2.000000119,0.00033036,61.13316912,0.01009798,152.9421479,0.025262991000000002,155.859521,0.025744883,48.30181016,0.020320492,252.79243480000002,0.106349363,3183.941409,0.525923589,1465.496965,0.24207085600000003,764.3172857999999,0.126249965,555.6939687999999,0.091789555,3057.666025,0.505065415,9.702024181,0.001602581,10.98293274,0.0018141610000000001,0.047281325,7.80993e-06,32.72552032,0.005405603,72.81761966,0.012028018,53.05971381,0.008764406,22.72813302,0.009561688,151.6208926,0.063786661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3064,1445,1121,5762,16,21,2,72,181,195,75,293
29009960600,Missouri,Barry,0,2767,1344,0,0,0.0,0,0,0,0,0,0,18.4,49231,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2685.048996,0.970382724,1195.82636,0.432174326,286.247467,0.103450476,975.0325948999999,0.352378965,2617.097486,0.945824896,2.0000000719999997,0.000722805,5.000000054,0.001807011,0.999999999,0.000361402,22.00000006,0.007950849,37.95150881,0.01371576,29.43655166,0.010638436000000001,27.75624261,0.020651966,143.3925952,0.10669091900000001,2592.171312,0.9368165209999999,1158.9816529999998,0.418858566,281.3568858,0.101683009,938.1503074999999,0.33904962299999997,2528.7003010000003,0.913877955,2.0000000719999997,0.000722805,5.000000054,0.001807011,0.999999999,0.000361402,21.00000003,0.007589446999999999,34.47101089,0.012457901,24.82789375,0.008972856,27.75624261,0.020651966,138.01179319999997,0.102687346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1370,293,1005,2699,2,5,1,22,38,30,31,155
29011960100,Missouri,Barton,0,2986,1203,0,6,0.0020094,0,0,0,0,0,1,16.9,44145,0,0,0,0,0,0,0,0,210.8331549,210.8331549,0.0,99.57677269,99.57677269,0.0,2985.9999980000002,0.999999999,1379.676904,0.46204852799999996,711.9999989,0.238446081,516.9999983,0.173141326,2868.999996,0.960817145,9.000000225,0.0030140659999999997,5.999999892999999,0.002009377,2.9999999010000002,0.001004689,41.00000056,0.013730744,57.99999954,0.019423978,52.00000025,0.017414602,44.77944836,0.037223149,169.368463,0.140788415,2985.307299,0.9997680170000001,1379.337775,0.461934955,711.8460657,0.23839453,516.9999983,0.173141326,2868.307297,0.960585163,9.000000225,0.0030140659999999997,5.999999892999999,0.002009377,2.9999999010000002,0.001004689,41.00000056,0.013730744,57.99999954,0.019423978,52.00000025,0.017414602,44.77944836,0.037223149,169.31428300000002,0.140743377,210.8331549,0.070607219,99.57677269,0.033347881,41.08453692,0.013759055,39.94061473,0.013375959,200.2757379,0.06707158,0.7601758279999999,0.00025458,0.692498669,0.000231915,0.0,0.0,3.7582828530000003,0.001258635,5.346460018999999,0.001790509,1.60470967,0.000537411,0.071926936,5.97896e-05,12.78786263,0.010629976999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1445,712,517,2869,9,6,3,41,58,52,48,175
